groupID,featureID,PAS_ID,gene,feature,APA_direction,exonBaseMean,dispersion,stat,pvalue,padj,log2fold_Experimental_v_Control,countData.Control_S1,countData.Control_S2,countData.Experimental_S4,countData.Experimental_S5,genomicData.seqnames,genomicData.start,genomicData.end,genomicData.width,genomicData.strand
TBCEL,chr11_+_121089606,chr11:+:121089606,TBCEL,chr11_+_121089606,Shortened,34.8331585964894,0.3880406119595,1.3911994485554,0.238202645911714,1,0.0492105625501242,46,35,35,21,chr11,121089606,121089606,1,+
SC5D,chr11_+_121308029,chr11:+:121308029,SC5D,chr11_+_121308029,Lengthened,33.8362599242551,0.477237270825189,0.130463306699454,0.717952149559833,1,-0.113733096657986,58,7,33,43,chr11,121308029,121308029,1,+
SC5D,chr11_+_121308630,chr11:+:121308630,SC5D,chr11_+_121308630,Lengthened,195.287499204837,0.183916795309147,0.145037723520446,0.703323322715486,1,-0.251605953059562,230,156,151,282,chr11,121308630,121308630,1,+
SC5D,chr11_+_121313404,chr11:+:121313404,SC5D,chr11_+_121313404,Shortened,72.5643780330743,0.338404062591275,0.409272542885518,0.522338964933533,1,0.548517697093948,29,74,117,66,chr11,121313404,121313404,1,+
UBASH3B,chr11_+_122811163,chr11:+:122811163,UBASH3B,chr11_+_122811163,Shortened,48.6155936537832,0.27252795310464,2.24470059747496,0.134072856770611,1,1.3084274198264,31,24,47,113,chr11,122811163,122811163,1,+
UBASH3B,chr11_+_122811821,chr11:+:122811821,UBASH3B,chr11_+_122811821,Lengthened,23.2711177491912,0.475490839595873,1.36031268109352,0.243483298585923,1,-2.09669887182186,12,59,8,11,chr11,122811821,122811821,1,+
UBASH3B,chr11_+_122813130,chr11:+:122813130,UBASH3B,chr11_+_122813130,Shortened,43.8499997485371,0.303782221684138,0.401785403393106,0.526168637813881,1,0.423555473424654,23,49,53,53,chr11,122813130,122813130,1,+
UBASH3B,chr11_+_122813285,chr11:+:122813285,UBASH3B,chr11_+_122813285,Shortened,15.5603337443755,0.548739918867378,0.0950885259711214,0.757805162890009,1,0.50176279402828,9,16,8,36,chr11,122813285,122813285,1,+
UBASH3B,chr11_+_122814472,chr11:+:122814472,UBASH3B,chr11_+_122814472,Lengthened,98.3061791489487,0.169045787745371,1.96183940362272,0.161316734118749,1,-0.795730755163286,94,146,46,119,chr11,122814472,122814472,1,+
JHY,chr11_+_122959721,chr11:+:122959721,JHY,chr11_+_122959721,Shortened,37.9445252239467,0.368120238320827,2.62807492442705,0.10498893808867,1,0.289073380139037,34,23,14,103,chr11,122959721,122959721,1,+
JHY,chr11_+_122961778,chr11:+:122961778,JHY,chr11_+_122961778,Lengthened,3.86782728245091,1.54383934045024,0.0767327294683469,0.781774937103421,1,-1.32886048981853,8,2,2,4,chr11,122961778,122961778,1,+
VWA5A,chr11_+_124146079,chr11:+:124146079,VWA5A,chr11_+_124146079,Lengthened,48.4769687958014,0.252706300515066,4.02707354996512,0.0447755463159718,1,-1.16293708956768,64,66,25,40,chr11,124146079,124146079,1,+
VWA5A,chr11_+_124146901,chr11:+:124146901,VWA5A,chr11_+_124146901,Shortened,66.4744311440686,0.215138033556622,4.67141211325841,0.0306687009666632,1,0.975798690273865,55,34,78,115,chr11,124146901,124146901,1,+
TBRG1,chr11_+_124632435,chr11:+:124632435,TBRG1,chr11_+_124632435,Lengthened,121.069363932164,0.307153387583327,0.0329766498920065,0.855900776447587,1,-0.428607454800118,107,149,109,124,chr11,124632435,124632435,1,+
TBRG1,chr11_+_124634710,chr11:+:124634710,TBRG1,chr11_+_124634710,Lengthened,31.2190475941001,0.322090166554696,0.0214351308404872,0.883599774943391,1,-0.181095133638356,30,31,41,20,chr11,124634710,124634710,1,+
PARVA,chr11_+_12528275,chr11:+:12528275,PARVA,chr11_+_12528275,Lengthened,551.236320491963,0.112565591223879,0.124194718432932,0.724528771152376,1,-0.163789322384567,673,471,453,679,chr11,12528275,12528275,1,+
PARVA,chr11_+_12529863,chr11:+:12529863,PARVA,chr11_+_12529863,Shortened,377.341433817219,0.136585178294225,0.710772722451466,0.399187406076086,1,0.47711238690818,221,392,399,554,chr11,12529863,12529863,1,+
PARVA,chr11_+_12530037,chr11:+:12530037,PARVA,chr11_+_12530037,Shortened,89.9692129644547,0.195905732903982,0.643381570523445,0.422488927678945,1,0.733434410644436,83,51,75,183,chr11,12530037,12530037,1,+
PARVA,chr11_+_12530193,chr11:+:12530193,PARVA,chr11_+_12530193,Lengthened,49.4007535341313,0.245269298039339,0.0829007097195955,0.773404277135153,1,-0.311042838217227,42,64,36,61,chr11,12530193,12530193,1,+
PARVA,chr11_+_12530372,chr11:+:12530372,PARVA,chr11_+_12530372,Lengthened,145.801566416277,0.191376005817608,0.000715372023449845,0.978661973038368,1,-0.0467904105764898,95,191,160,135,chr11,12530372,12530372,1,+
PARVA,chr11_+_12530791,chr11:+:12530791,PARVA,chr11_+_12530791,Lengthened,327.370102753232,0.121688990429047,0.000966190236439957,0.975202868045197,1,-0.009576576202452,381,265,257,468,chr11,12530791,12530791,1,+
PARVA,chr11_+_12534535,chr11:+:12534535,PARVA,chr11_+_12534535,Shortened,40.5932642002923,0.285574525533531,0.571815852482203,0.449538245928392,1,0.794188310781693,39,20,43,71,chr11,12534535,12534535,1,+
PARVA,chr11_+_12535328,chr11:+:12535328,PARVA,chr11_+_12535328,Lengthened,154.031369434858,0.198692411098018,0.279610775549727,0.596956441726282,1,-0.558933449512342,102,250,129,131,chr11,12535328,12535328,1,+
EI24,chr11_+_125584228,chr11:+:125584228,EI24,chr11_+_125584228,Lengthened,2189.70329730449,0.101252296501479,0.70976400710974,0.399522166944107,1,-0.275837578015377,2328,2097,1977,2569,chr11,125584228,125584228,1,+
EI24,chr11_+_125584681,chr11:+:125584681,EI24,chr11_+_125584681,Shortened,902.251714822457,0.106077629207225,0.696957335994696,0.403807965991909,1,0.290719305699632,744,739,786,1574,chr11,125584681,125584681,1,+
STT3A,chr11_+_125621057,chr11:+:125621057,STT3A,chr11_+_125621057,Lengthened,1085.68968227355,0.10350508204967,1.51892545285581,0.217782176704541,1,-0.687939123232962,1178,996,808,1565,chr11,125621057,125621057,1,+
STT3A,chr11_+_125621340,chr11:+:125621340,STT3A,chr11_+_125621340,Shortened,177.613712499079,0.163016735934977,1.1964506509033,0.274032234573423,1,0.154149656245022,188,73,179,322,chr11,125621340,125621340,1,+
STT3A,chr11_+_125622759,chr11:+:125622759,STT3A,chr11_+_125622759,Shortened,24.9282603203482,0.500635120181149,1.893983455171,0.168753310773615,1,1.48801120081385,16,3,17,82,chr11,125622759,125622759,1,+
CHEK1,chr11_+_125657137,chr11:+:125657137,CHEK1,chr11_+_125657137,Lengthened,99.4469625692922,0.701674851906978,4.01653561397097e-05,0.99494334917733,1,-0.433329314170479,116,112,108,51,chr11,125657137,125657137,1,+
FAM118B,chr11_+_126262655,chr11:+:126262655,FAM118B,chr11_+_126262655,Lengthened,266.731105760226,0.140458696512991,0.00741462744130672,0.931380380559547,1,-0.0504805438562403,231,323,233,298,chr11,126262655,126262655,1,+
DCPS,chr11_+_126345748,chr11:+:126345748,DCPS,chr11_+_126345748,Lengthened,102.421745112237,0.393326044839813,0.0228693908762807,0.879797212128634,1,-0.154675289229321,160,57,67,149,chr11,126345748,126345748,1,+
TEAD1,chr11_+_12943943,chr11:+:12943943,TEAD1,chr11_+_12943943,Shortened,21.6333036200845,0.603490911405212,0.29027602987216,0.590043698144631,1,0.843679537576542,11,19,9,60,chr11,12943943,12943943,1,+
TEAD1,chr11_+_12944708,chr11:+:12944708,TEAD1,chr11_+_12944708,Shortened,16.1300412642188,0.940371226355376,0.104110261884728,0.746951825623021,1,0.091113436089215,13,17,28,2,chr11,12944708,12944708,1,+
TEAD1,chr11_+_12944736,chr11:+:12944736,TEAD1,chr11_+_12944736,Lengthened,173.233754631341,0.157508114784338,0.0137782620416544,0.906558265074722,1,-0.172001750643073,203,154,169,176,chr11,12944736,12944736,1,+
APLP2,chr11_+_130143797,chr11:+:130143797,APLP2,chr11_+_130143797,Shortened,997.359262793655,0.0972292188796433,0.116951781942674,0.732364335388018,1,0.138087770960658,959,811,972,1408,chr11,130143797,130143797,1,+
APLP2,chr11_+_130144804,chr11:+:130144804,APLP2,chr11_+_130144804,Lengthened,7389.31773468365,0.0918870426819356,0.115236910805336,0.734258988284521,1,-0.0829576290105081,6729,7406,6489,9992,chr11,130144804,130144804,1,+
JAM3,chr11_+_134151751,chr11:+:134151751,JAM3,chr11_+_134151751,Lengthened,1505.14022955398,0.363678932276897,0.796495922129793,0.372143100515148,1,-0.474753745840335,1685,1488,1419,1493,chr11,134151751,134151751,1,+
VPS26B,chr11_+_134245729,chr11:+:134245729,VPS26B,chr11_+_134245729,Shortened,82.000837799518,0.194238069635661,0.0071686706361902,0.932525334952667,1,0.112523369210709,93,80,49,124,chr11,134245729,134245729,1,+
VPS26B,chr11_+_134247790,chr11:+:134247790,VPS26B,chr11_+_134247790,Shortened,295.52221783768,0.112979657861465,0.00897822480433774,0.924510626258991,1,0.0335294542463274,312,324,218,364,chr11,134247790,134247790,1,+
ACAD8,chr11_+_134265850,chr11:+:134265850,ACAD8,chr11_+_134265850,Shortened,129.90280628114,0.33963616790009,2.22988268718699,0.13536412509032,1,0.759958238766465,89,117,115,233,chr11,134265850,134265850,1,+
FAR1,chr11_+_13728887,chr11:+:13728887,FAR1,chr11_+_13728887,Lengthened,30.5420595971562,0.40175910104553,0.50129378595247,0.478932194852928,1,-1.14673412380653,59,13,12,47,chr11,13728887,13728887,1,+
FAR1,chr11_+_13731459,chr11:+:13731459,FAR1,chr11_+_13731459,Lengthened,27.0199776014054,0.396874285168111,0.164695050001313,0.684870174832882,1,-0.650870520228977,38,16,30,25,chr11,13731459,13731459,1,+
FAR1,chr11_+_13731494,chr11:+:13731494,FAR1,chr11_+_13731494,Lengthened,271.468426845766,0.115037057420933,0.496397816213218,0.481087181042895,1,-0.285882952339839,295,180,229,450,chr11,13731494,13731494,1,+
FAR1,chr11_+_13732341,chr11:+:13732341,FAR1,chr11_+_13732341,Shortened,37.7964454915903,0.396080361011589,0.470950794644381,0.492550083471192,1,0.706163399336867,13,29,57,57,chr11,13732341,13732341,1,+
C11orf58,chr11_+_16755155,chr11:+:16755155,C11orf58,chr11_+_16755155,Lengthened,7.82803115073931,1.05448965325522,1.2679867200489,0.260144709871391,1,-2.3613727130819,14,10,5,1,chr11,16755155,16755155,1,+
C11orf58,chr11_+_16755346,chr11:+:16755346,C11orf58,chr11_+_16755346,Lengthened,213.407692144943,0.170169956842455,0.0247435059221175,0.875007879374281,1,-0.288104134941995,143,254,190,296,chr11,16755346,16755346,1,+
C11orf58,chr11_+_16755465,chr11:+:16755465,C11orf58,chr11_+_16755465,Lengthened,30.4649737665085,0.333951040531154,0.132095653859366,0.716269012484647,1,-0.475284629568809,28,33,17,52,chr11,16755465,16755465,1,+
C11orf58,chr11_+_16755891,chr11:+:16755891,C11orf58,chr11_+_16755891,Lengthened,752.058615092024,0.150611995077969,0.021888050884499,0.882385299612041,1,-0.154314419804241,871,488,583,1267,chr11,16755891,16755891,1,+
C11orf58,chr11_+_16756145,chr11:+:16756145,C11orf58,chr11_+_16756145,Lengthened,28.12912973954,0.372695342132451,0.0373799708359854,0.846693481021218,1,-0.17016126166751,28,23,13,60,chr11,16756145,16756145,1,+
C11orf58,chr11_+_16757140,chr11:+:16757140,C11orf58,chr11_+_16757140,Shortened,43.6463874542733,0.307339987756899,0.148251616351274,0.700211806754552,1,0.207272848729746,20,47,39,80,chr11,16757140,16757140,1,+
C11orf58,chr11_+_16757533,chr11:+:16757533,C11orf58,chr11_+_16757533,Shortened,21.413411422366,0.502124768520617,0.492071052885251,0.483004906924059,1,1.09082220837326,10,12,41,22,chr11,16757533,16757533,1,+
C11orf58,chr11_+_16757801,chr11:+:16757801,C11orf58,chr11_+_16757801,Lengthened,30.2477909952679,0.430806344627354,0.240040556268525,0.624176824430811,1,-0.594518071809751,36,27,38,17,chr11,16757801,16757801,1,+
C11orf58,chr11_+_16757995,chr11:+:16757995,C11orf58,chr11_+_16757995,Shortened,14.3635290075121,0.898831288423388,0.0657996492691808,0.797553644883293,1,1.185224766932,3,11,2,54,chr11,16757995,16757995,1,+
C11orf58,chr11_+_16758103,chr11:+:16758103,C11orf58,chr11_+_16758103,Shortened,94.3939983666143,0.169440410772545,0.11905565716755,0.730060970786206,1,0.151398813784344,74,76,94,154,chr11,16758103,16758103,1,+
NUCB2,chr11_+_17331522,chr11:+:17331522,NUCB2,chr11_+_17331522,Lengthened,346.228312015708,0.119687482286861,0.111792056037672,0.73811305729798,1,-0.243479437744167,257,393,250,562,chr11,17331522,17331522,1,+
NUCB2,chr11_+_17331550,chr11:+:17331550,NUCB2,chr11_+_17331550,Shortened,120.234194178893,0.168956273583059,0.0529583565524092,0.817993219243956,1,0.00581470550084262,111,97,102,200,chr11,17331550,17331550,1,+
NUCB2,chr11_+_17331860,chr11:+:17331860,NUCB2,chr11_+_17331860,Shortened,9.52795895803122,0.774898927483023,1.1935382071897,0.274617018068166,1,1.7733070888774,2,5,14,20,chr11,17331860,17331860,1,+
ZDHHC13,chr11_+_19176414,chr11:+:19176414,ZDHHC13,chr11_+_19176414,Lengthened,59.026718916192,0.542329266549996,0.32818399292529,0.566730380517474,1,-0.0639257221326588,72,36,45,99,chr11,19176414,19176414,1,+
NAV2,chr11_+_20119815,chr11:+:20119815,NAV2,chr11_+_20119815,Shortened,389.967540764372,0.13132374984128,0.243909895305265,0.621396335028854,1,0.272426528047866,340,297,280,778,chr11,20119815,20119815,1,+
NAV2,chr11_+_20121598,chr11:+:20121598,NAV2,chr11_+_20121598,Lengthened,160.977665769172,0.159093841714485,0.132036814588332,0.716329477426108,1,-0.179015278179977,213,101,121,246,chr11,20121598,20121598,1,+
HTATIP2,chr11_+_20383774,chr11:+:20383774,HTATIP2,chr11_+_20383774,Lengthened,333.090669282796,0.120566341615815,0.5509798231475,0.457917615114339,1,-0.187525149716912,173,265,361,623,chr11,20383774,20383774,1,+
RIC8A,chr11_+_215108,chr11:+:215108,RIC8A,chr11_+_215108,Shortened,904.498873134784,0.136639379514392,0.307191500790779,0.579408727897966,1,0.109454479501817,921,923,798,1062,chr11,215108,215108,1,+
CD81,chr11_+_2397343,chr11:+:2397343,CD81,chr11_+_2397343,Shortened,40.7122929915713,0.515790877716174,0.32882148466129,0.566353865998009,1,0.255325904870027,6,59,21,93,chr11,2397343,2397343,1,+
CD81,chr11_+_2397396,chr11:+:2397396,CD81,chr11_+_2397396,Lengthened,9182.49829223289,0.294069587564188,0.51399303544882,0.473415391845453,1,-0.138945931269795,8738,8672,8025,12736,chr11,2397396,2397396,1,+
METTL15,chr11_+_28332935,chr11:+:28332935,METTL15,chr11_+_28332935,Lengthened,95.9653376604952,0.192523158951042,3.15618992470836,0.0756395268432555,1,-0.626706613980743,153,100,74,51,chr11,28332935,28332935,1,+
METTL15,chr11_+_28333507,chr11:+:28333507,METTL15,chr11_+_28333507,Shortened,64.6556058748389,0.267936097983293,2.2886102683824,0.130326569870077,1,0.986225513732225,69,35,64,106,chr11,28333507,28333507,1,+
ARL14EP,chr11_+_30336806,chr11:+:30336806,ARL14EP,chr11_+_30336806,Lengthened,63.7288089727323,0.227197814480767,0.227654926602554,0.633268143220447,1,-0.271881862206325,66,62,62,69,chr11,30336806,30336806,1,+
ARL14EP,chr11_+_30337623,chr11:+:30337623,ARL14EP,chr11_+_30337623,Shortened,109.648814326403,0.159953244873647,0.0598080901166753,0.806799519334953,1,0.100700316939994,128,67,123,132,chr11,30337623,30337623,1,+
ARL14EP,chr11_+_30338222,chr11:+:30338222,ARL14EP,chr11_+_30338222,Shortened,34.3947252331208,0.729405165704751,0.511969994517429,0.474287301845796,1,0.123056330666122,61,1,46,31,chr11,30338222,30338222,1,+
DNAJC24,chr11_+_31432834,chr11:+:31432834,DNAJC24,chr11_+_31432834,Shortened,54.7398551554554,0.470824282720475,0.469118442060633,0.493393006179112,1,0.0775358858397341,58,47,47,76,chr11,31432834,31432834,1,+
RCN1,chr11_+_32104767,chr11:+:32104767,RCN1,chr11_+_32104767,Lengthened,81.8272074593713,0.179943649405416,3.50802294441287,0.0610722946624568,1,-1.20113758285983,105,129,35,57,chr11,32104767,32104767,1,+
RCN1,chr11_+_32105535,chr11:+:32105535,RCN1,chr11_+_32105535,Shortened,2903.29076935347,0.0921907990161855,3.26787948165607,0.0706488892966377,1,0.489421141315432,2697,2650,2724,3967,chr11,32105535,32105535,1,+
EIF3M,chr11_+_32602466,chr11:+:32602466,EIF3M,chr11_+_32602466,Lengthened,773.988355742019,0.282310202761541,0.94675739643337,0.330546049809957,1,-0.0444658012448098,713,776,648,1083,chr11,32602466,32602466,1,+
QSER1,chr11_+_32980266,chr11:+:32980266,QSER1,chr11_+_32980266,Shortened,105.277257698937,0.448397703043226,0.143374916978225,0.704948675459454,1,0.135822528473333,30,183,133,58,chr11,32980266,32980266,1,+
HIPK3,chr11_+_33355365,chr11:+:33355365,HIPK3,chr11_+_33355365,Shortened,35.6315469256875,0.361149900248461,0.0047926355038328,0.944807448682398,1,0.0751469201077786,42,33,44,20,chr11,33355365,33355365,1,+
HIPK3,chr11_+_33357020,chr11:+:33357020,HIPK3,chr11_+_33357020,Lengthened,179.884344056469,0.154563193695632,0.261795729910574,0.608889139818016,1,-0.0985272994124626,202,197,141,193,chr11,33357020,33357020,1,+
KIAA1549L,chr11_+_33668510,chr11:+:33668510,KIAA1549L,chr11_+_33668510,Lengthened,36.3517157406677,0.302088156069754,1.90607983517877,0.167399367871758,1,-1.34578844486099,63,39,20,23,chr11,33668510,33668510,1,+
KIAA1549L,chr11_+_33669938,chr11:+:33669938,KIAA1549L,chr11_+_33669938,Shortened,267.135486513394,0.13874851946815,0.012034918121671,0.912644306933752,1,0.104229586813407,329,182,217,396,chr11,33669938,33669938,1,+
KIAA1549L,chr11_+_33671132,chr11:+:33671132,KIAA1549L,chr11_+_33671132,Shortened,12.8280262167793,0.82230183980625,0.0813412490054333,0.775487953537883,1,0.0376982372435153,17,8,20,4,chr11,33671132,33671132,1,+
KIAA1549L,chr11_+_33674098,chr11:+:33674098,KIAA1549L,chr11_+_33674098,Shortened,137.032161939145,0.200472460446384,0.487729649587237,0.48494180742647,1,0.679474586779103,85,122,104,286,chr11,33674098,33674098,1,+
CAPRIN1,chr11_+_34099514,chr11:+:34099514,CAPRIN1,chr11_+_34099514,Shortened,72.7948020030458,0.197394775159094,0.0132571494435041,0.908334396780147,1,0.147230202263996,58,71,51,132,chr11,34099514,34099514,1,+
CAPRIN1,chr11_+_34100500,chr11:+:34100500,CAPRIN1,chr11_+_34100500,Shortened,296.985206933942,0.13646502434696,0.0425837288939732,0.836511077665684,1,0.106675269275986,221,311,296,396,chr11,34100500,34100500,1,+
CAPRIN1,chr11_+_34101157,chr11:+:34101157,CAPRIN1,chr11_+_34101157,Lengthened,934.5175109577,0.100829828635996,0.042656854448154,0.836372747725276,1,-0.0386693016830524,964,815,769,1365,chr11,34101157,34101157,1,+
CAPRIN1,chr11_+_34101384,chr11:+:34101384,CAPRIN1,chr11_+_34101384,Lengthened,37.2580599898629,0.296424288246454,0.412453342185287,0.520726905035676,1,-0.614700034910852,42,43,17,55,chr11,34101384,34101384,1,+
CAPRIN1,chr11_+_34101607,chr11:+:34101607,CAPRIN1,chr11_+_34101607,Lengthened,37.802283960306,0.352184319135685,0.422079086618893,0.515901439417671,1,-0.501139258164354,48,36,11,69,chr11,34101607,34101607,1,+
CD44,chr11_+_35229468,chr11:+:35229468,CD44,chr11_+_35229468,Lengthened,923.181430525209,0.0933307456318234,0.00248160784647666,0.960269224392044,1,-0.0180308638209308,914,819,775,1357,chr11,35229468,35229468,1,+
CD44,chr11_+_35229944,chr11:+:35229944,CD44,chr11_+_35229944,Shortened,9.00522275266203,0.978840028670851,0.0422423568874279,0.837158487488154,1,1.04918629801353,7,4,2,30,chr11,35229944,35229944,1,+
CD44,chr11_+_35230026,chr11:+:35230026,CD44,chr11_+_35230026,Shortened,1120.12522689795,0.102446351632666,0.0352469416076531,0.851079148584598,1,0.0272689576158065,1259,821,966,1655,chr11,35230026,35230026,1,+
CD44,chr11_+_35232395,chr11:+:35232395,CD44,chr11_+_35232395,Lengthened,1669.4185589214,0.0947974931567508,0.0265318837963946,0.870608109882365,1,-0.098153497897604,1600,1616,1404,2326,chr11,35232395,35232395,1,+
FJX1,chr11_+_35620864,chr11:+:35620864,FJX1,chr11_+_35620864,Lengthened,172.996600183992,0.240785965792012,6.74010847910243,0.00942688926271297,1,-0.49786436009538,189,178,159,174,chr11,35620864,35620864,1,+
TRIM44,chr11_+_35808207,chr11:+:35808207,TRIM44,chr11_+_35808207,Shortened,667.204059284336,0.137305693667509,0.62726238773871,0.428361269721315,1,0.455208552687974,456,627,793,855,chr11,35808207,35808207,1,+
TRIM44,chr11_+_35811052,chr11:+:35811052,TRIM44,chr11_+_35811052,Shortened,262.262672838376,0.125520762565372,0.0860300936770955,0.76928607378222,1,0.0978825508368004,248,242,220,388,chr11,35811052,35811052,1,+
LDLRAD3,chr11_+_36231290,chr11:+:36231290,LDLRAD3,chr11_+_36231290,Lengthened,35.9637043868224,0.324466208565525,0.330652550280803,0.565275095245162,1,-0.508746275458726,43,50,24,26,chr11,36231290,36231290,1,+
LDLRAD3,chr11_+_36232136,chr11:+:36232136,LDLRAD3,chr11_+_36232136,Shortened,250.609422354182,0.157093608644042,0.695358024390799,0.404347875209068,1,0.231363479552309,278,258,145,375,chr11,36232136,36232136,1,+
RRM1,chr11_+_4138590,chr11:+:4138590,RRM1,chr11_+_4138590,Shortened,501.301968003917,0.148352533899027,0.604270804851424,0.436953144520886,1,0.308413817966512,430,510,348,842,chr11,4138590,4138590,1,+
